trade_date,close_x,pct_chg_x,vol_x,close_y,pct_chg_y,vol_y
20100319,3067.75,0.7111,88481189.0,3293.871,0.8054,46062187.0
20100322,3074.576,0.2225,96499411.0,3302.628,0.2659,49439462.0
20100323,3053.125,-0.6977,92867190.0,3275.573,-0.8192,46539536.0
20100324,3056.808,0.1206,89266365.0,3276.669,0.0335,44547966.0
20100325,3019.176,-1.2311,90190542.0,3229.128,-1.4509,44984285.0
20100326,3059.715,1.3427,93077716.0,3275.002,1.4206,47444965.0
20100329,3123.798,2.0944,131895114.0,3358.54,2.5508,84724910.0
20100330,3128.468,0.1495,102431515.0,3366.708,0.2432,56436980.0
20100331,3109.105,-0.6189,101143351.0,3345.607,-0.6268,53124287.0
20100401,3147.416,1.2322,126779213.0,3391.935,1.3847,67772669.0
20100402,3157.957,0.3349,122789383.0,3407.346,0.4543,69073452.0
20100406,3158.681,0.0229,116814703.0,3405.145,-0.0646,65191710.0
20100407,3148.222,-0.3311,103521570.0,3386.949,-0.5344,54011228.0
20100408,3118.709,-0.9374,114643389.0,3346.744,-1.1871,62185322.0
20100409,3145.347,0.8541,105425960.0,3379.17,0.9689,51280567.0
20100412,3129.263,-0.5114,137962701.0,3351.478,-0.8195,74565150.0
20100413,3161.251,1.0222,143982040.0,3391.716,1.2006,79907695.0
20100414,3166.183,0.156,106435847.0,3403.707,0.3535,60306131.0
20100415,3164.966,-0.0384,106263908.0,3394.574,-0.2683,61051685.0
20100416,3130.302,-1.0952,80934918.0,3356.332,-1.1266,47140368.0
20100419,2980.297,-4.792,129360505.0,3176.423,-5.3603,88416300.0
20100420,2979.533,-0.0256,101732249.0,3173.374,-0.096,64137859.0
20100421,3033.278,1.8038,116308514.0,3236.679,1.9949,66928331.0
20100422,2999.484,-1.1141,121726664.0,3201.541,-1.0856,71081688.0
20100423,2983.537,-0.5317,103518713.0,3190.003,-0.3604,61252679.0
20100426,2969.503,-0.4704,89146675.0,3171.997,-0.5645,50894199.0
20100427,2907.928,-2.0736,108271273.0,3108.409,-2.0047,65296574.0
20100428,2900.331,-0.2613,83749411.0,3097.353,-0.3557,45995406.0
20100429,2868.432,-1.0998,89344434.0,3060.064,-1.2039,48260971.0
20100430,2870.611,0.076,88734444.0,3067.365,0.2386,54477881.0
20100504,2835.277,-1.2309,66079844.0,3019.449,-1.5621,41248610.0
20100505,2857.151,0.7715,95340578.0,3036.394,0.5612,59670441.0
20100506,2739.702,-4.1107,92649316.0,2896.856,-4.5955,58770413.0
20100507,2688.383,-1.8732,92026260.0,2836.789,-2.0735,61119399.0
20100510,2698.757,0.3859,81854050.0,2858.233,0.7559,50209173.0
20100511,2647.574,-1.8965,87897107.0,2800.817,-2.0088,58363490.0
20100512,2655.714,0.3075,82544160.0,2818.16,0.6192,53002271.0
20100513,2710.507,2.0632,83077733.0,2886.911,2.4396,55145778.0
20100514,2696.629,-0.512,73368024.0,2868.023,-0.6543,42498719.0
20100517,2559.931,-5.0692,82648326.0,2714.715,-5.3454,52166847.0
20100518,2594.783,1.3614,82792386.0,2771.348,2.0861,54509671.0
20100519,2587.807,-0.2688,71372186.0,2762.174,-0.331,45576221.0
20100520,2555.94,-1.2314,66390044.0,2726.022,-1.3088,42174803.0
20100521,2583.522,1.0791,83856090.0,2768.791,1.5689,54475383.0
20100524,2673.423,3.4798,112497272.0,2873.469,3.7806,74502338.0
20100525,2622.63,-1.8999,93269050.0,2813.943,-2.0716,55168327.0
20100526,2625.793,0.1206,68710464.0,2813.944,0.0,39858564.0
20100527,2655.918,1.1473,87883569.0,2859.979,1.636,53445209.0
20100528,2655.767,-0.0057,86947998.0,2850.302,-0.3384,51534989.0
20100531,2592.147,-2.3955,78743882.0,2773.264,-2.7028,46216854.0
20100601,2568.283,-0.9206,74666113.0,2744.162,-1.0494,44851426.0
20100602,2571.423,0.1223,64866634.0,2757.527,0.487,39587020.0
20100603,2552.656,-0.7298,69502328.0,2736.076,-0.7779,39587258.0
20100604,2553.593,0.0367,56518495.0,2744.391,0.3039,32746291.0
20100607,2511.729,-1.6394,65697988.0,2695.715,-1.7737,39541993.0
20100608,2513.947,0.0883,63032468.0,2699.336,0.1343,35140182.0
20100609,2583.87,2.7814,96030984.0,2782.133,3.0673,60209533.0
20100610,2562.58,-0.824,74583964.0,2750.023,-1.1542,42906334.0
20100611,2569.942,0.2873,66519280.0,2758.866,0.3216,40558585.0
20100617,2560.245,-0.3773,54957039.0,2742.733,-0.5848,32612356.0
20100618,2513.222,-1.8367,67218453.0,2696.166,-1.6978,41808344.0
20100621,2586.21,2.9042,78554425.0,2780.663,3.134,55261482.0
20100622,2588.698,0.0962,63681459.0,2783.72,0.1099,39096052.0
20100623,2569.872,-0.7272,58776822.0,2758.495,-0.9062,35600350.0
20100624,2566.745,-0.1217,48856571.0,2757.498,-0.0361,29220682.0
20100625,2552.817,-0.5426,50078852.0,2736.287,-0.7692,30671782.0
20100628,2535.278,-0.687,43203938.0,2716.777,-0.713,27710044.0
20100629,2427.053,-4.2688,73744904.0,2592.019,-4.5921,48758552.0
20100630,2398.37,-1.1818,55210569.0,2563.07,-1.1169,35698794.0
20100701,2373.792,-1.0248,49967686.0,2526.071,-1.4435,32857646.0
20100702,2382.901,0.3837,68329570.0,2534.105,0.318,44914100.0
20100705,2363.947,-0.7954,47996452.0,2512.651,-0.8466,32178574.0
20100706,2409.424,1.9238,61364295.0,2562.902,1.9999,39714762.0
20100707,2421.117,0.4853,56110700.0,2580.477,0.6857,35720909.0
20100708,2415.15,-0.2465,54485954.0,2575.921,-0.1766,34056966.0
20100709,2470.923,2.3093,85890148.0,2647.104,2.7634,58493045.0
20100712,2490.718,0.8011,82922349.0,2676.218,1.0998,58462491.0
20100713,2450.286,-1.6233,66327019.0,2634.593,-1.5554,43228506.0
20100714,2470.44,0.8225,72946145.0,2653.609,0.7218,46688860.0
20100715,2424.304,-1.8675,105539239.0,2608.519,-1.6992,40440459.0
20100716,2424.271,-0.0014,70793303.0,2616.128,0.2917,35063302.0
20100719,2475.421,2.1099,88838962.0,2682.472,2.536,53868070.0
20100720,2528.73,2.1535,118598374.0,2741.503,2.2006,73128345.0
20100721,2535.394,0.2635,114247832.0,2747.335,0.2127,70757092.0
20100722,2562.406,1.0654,105934217.0,2781.286,1.2358,61064806.0
20100723,2572.028,0.3755,114373149.0,2793.076,0.4239,64518565.0
20100726,2588.683,0.6475,93326486.0,2811.055,0.6437,53580026.0
20100727,2575.368,-0.5144,86605236.0,2795.724,-0.5454,49799884.0
20100728,2633.663,2.2636,128979538.0,2863.724,2.4323,79985954.0
20100729,2648.116,0.5488,139123605.0,2877.976,0.4977,95965409.0
20100730,2637.503,-0.4008,94773788.0,2868.846,-0.3172,62575591.0
20100802,2672.516,1.3275,112944633.0,2917.275,1.6881,71743300.0
20100803,2627.002,-1.703,127971094.0,2865.971,-1.7586,81748364.0
20100804,2638.522,0.4385,112123737.0,2876.434,0.3651,71318039.0
20100805,2620.757,-0.6733,113514382.0,2850.829,-0.8902,67157581.0
20100806,2658.392,1.436,120927286.0,2897.659,1.6427,74914895.0
20100809,2672.533,0.5319,119964750.0,2918.241,0.7103,74726391.0
20100810,2595.274,-2.8909,127010021.0,2832.638,-2.9334,78435034.0
20100811,2607.497,0.471,86941461.0,2850.211,0.6204,54979133.0
20100812,2575.475,-1.2281,92675203.0,2816.386,-1.1868,59893227.0
20100813,2606.7,1.2124,88820450.0,2855.547,1.3905,58507721.0
20100816,2661.708,2.1103,125862823.0,2922.083,2.3301,81068043.0
20100817,2671.893,0.3826,122638294.0,2942.291,0.6916,76452912.0
20100818,2666.301,-0.2093,136254348.0,2937.362,-0.1675,70747600.0
20100819,2687.979,0.813,128441613.0,2955.395,0.6139,76924865.0
20100820,2642.307,-1.6991,116172184.0,2898.333,-1.9308,71663306.0
20100823,2639.366,-0.1113,88136539.0,2896.192,-0.0739,48915517.0
20100824,2650.307,0.4145,107243639.0,2911.827,0.5398,61093796.0
20100825,2596.58,-2.0272,109695828.0,2843.023,-2.3629,63610621.0
20100826,2603.481,0.2658,80313857.0,2850.093,0.2487,48670442.0
20100827,2610.742,0.2789,70466094.0,2858.566,0.2973,40789582.0
20100830,2652.664,1.6058,110479525.0,2915.01,1.9746,65749882.0
20100831,2638.798,-0.5227,110890245.0,2903.188,-0.4056,65766104.0
20100901,2622.882,-0.6032,127164940.0,2884.042,-0.6595,76975578.0
20100902,2655.776,1.2541,124076238.0,2921.393,1.2951,70700851.0
20100903,2655.394,-0.0144,129456526.0,2920.205,-0.0407,72641027.0
20100906,2696.25,1.5386,144209066.0,2975.09,1.8795,93855681.0
20100907,2698.363,0.0784,112231539.0,2983.108,0.2695,73519361.0
20100908,2695.291,-0.1138,113519409.0,2980.967,-0.0718,72872002.0
20100909,2656.352,-1.4447,132989434.0,2926.46,-1.8285,81395554.0
20100910,2663.209,0.2581,113041151.0,2932.554,0.2082,65086704.0
20100913,2688.32,0.9429,117918914.0,2962.319,1.015,67279900.0
20100914,2688.522,0.0075,120712410.0,2965.009,0.0908,70105903.0
20100915,2652.503,-1.3397,122039815.0,2913.194,-1.7475,71619642.0
20100916,2602.465,-1.8864,118998200.0,2857.789,-1.9019,74074284.0
20100917,2598.689,-0.1451,83171357.0,2861.369,0.1253,51938867.0
20100920,2588.713,-0.3839,79469519.0,2849.828,-0.4033,50283104.0
20100921,2591.55,0.1096,58101406.0,2857.476,0.2684,35751881.0
20100927,2627.967,1.4052,76844658.0,2905.029,1.6642,49071823.0
20100928,2611.354,-0.6322,93117430.0,2880.907,-0.8304,58660826.0
20100929,2610.678,-0.0259,88618663.0,2874.812,-0.2116,56782236.0
20100930,2655.658,1.7229,89580361.0,2935.574,2.1136,63000247.0
20101008,2738.744,3.1286,135759543.0,3044.233,3.7015,99994720.0
20101011,2806.942,2.4901,207535265.0,3132.895,2.9125,158734904.0
20101012,2841.407,1.2278,167428327.0,3172.726,1.2714,127361705.0
20101013,2861.361,0.7023,185281671.0,3217.577,1.4136,144607773.0
20101014,2879.636,0.6387,229461709.0,3224.14,0.204,179611838.0
20101015,2971.16,3.1783,236568558.0,3327.683,3.2115,193414140.0
20101018,2955.227,-0.5363,263316938.0,3306.16,-0.6468,217882051.0
20101019,3001.853,1.5777,170667828.0,3375.674,2.1026,130441791.0
20101020,3003.951,0.0699,207804424.0,3396.879,0.6282,166528460.0
20101021,2983.533,-0.6797,161436141.0,3374.685,-0.6534,123883245.0
20101022,2975.043,-0.2846,147079881.0,3378.655,0.1176,116361857.0
20101025,3051.419,2.5672,192114243.0,3481.081,3.0316,145433105.0
20101026,3041.543,-0.3237,198778908.0,3466.084,-0.4308,142636999.0
20101027,2997.048,-1.4629,176268280.0,3403.872,-1.7949,123761570.0
20101028,2992.579,-0.1491,143537933.0,3397.692,-0.1816,98349456.0
20101029,2978.835,-0.4593,147109754.0,3379.983,-0.5212,100458970.0
20101101,3054.021,2.524,186243180.0,3472.995,2.7518,126269148.0
20101102,3045.434,-0.2812,224947283.0,3463.131,-0.284,154911450.0
20101103,3030.988,-0.4743,189848032.0,3420.341,-1.2356,126359303.0
20101104,3086.939,1.846,176857096.0,3480.505,1.759,116799481.0
20101105,3129.497,1.3786,211955803.0,3520.798,1.1577,137688027.0
20101108,3159.512,0.9591,205417960.0,3548.566,0.7887,126470759.0
20101109,3135.0,-0.7758,192455746.0,3523.954,-0.6936,122454533.0
20101110,3115.356,-0.6266,185052423.0,3499.111,-0.705,120078578.0
20101111,3147.744,1.0396,210274743.0,3509.975,0.3105,138976233.0
20101112,2985.435,-5.1564,233084958.0,3291.833,-6.2149,160733850.0
20101115,3014.413,0.9706,153152448.0,3314.893,0.7005,102315724.0
20101116,2894.538,-3.9767,171089373.0,3169.538,-4.3849,108307072.0
20101117,2838.857,-1.9237,123780261.0,3103.906,-2.0707,83258080.0
20101118,2865.452,0.9368,102226182.0,3147.962,1.4194,65697292.0
20101119,2888.566,0.8066,123778460.0,3178.846,0.9811,83347654.0
20101122,2884.371,-0.1452,127117716.0,3171.941,-0.2172,83212776.0
20101123,2828.282,-1.9446,116311956.0,3107.176,-2.0418,77399591.0
20101124,2859.936,1.1192,116156238.0,3177.043,2.2486,75332083.0
20101125,2898.261,1.3401,131608453.0,3223.484,1.4618,83442094.0
20101126,2871.698,-0.9165,110866191.0,3194.853,-0.8882,64467824.0
20101129,2866.356,-0.186,102452542.0,3190.05,-0.1503,58994892.0
20101130,2820.181,-1.6109,139324863.0,3136.985,-1.6635,85762355.0
20101201,2823.449,0.1159,81263296.0,3136.024,-0.0306,48882668.0
20101202,2843.607,0.7139,104195755.0,3155.059,0.607,61023908.0
20101203,2842.431,-0.0414,83521010.0,3158.156,0.0982,50475354.0
20101206,2857.178,0.5188,89773055.0,3165.57,0.2348,56362630.0
20101207,2875.861,0.6539,86785497.0,3200.339,1.0983,58483653.0
20101208,2848.546,-0.9498,86707379.0,3171.882,-0.8892,59515663.0
20101209,2810.949,-1.3199,94622552.0,3123.366,-1.5296,66152965.0
20101210,2841.04,1.0705,80496108.0,3161.977,1.2362,57108105.0
20101213,2922.954,2.8832,128878468.0,3261.061,3.1336,95713739.0
20101214,2927.077,0.1411,120944936.0,3269.474,0.258,84104241.0
20101215,2911.414,-0.5351,109462489.0,3247.644,-0.6677,72269785.0
20101216,2898.138,-0.456,87606313.0,3230.665,-0.5228,56799625.0
20101217,2893.74,-0.1518,73677136.0,3225.661,-0.1549,44919147.0
20101220,2852.916,-1.4108,113755495.0,3178.657,-1.4572,74759693.0
20101221,2904.115,1.7946,106825623.0,3249.509,2.229,79852420.0
20101222,2877.9,-0.9027,98325557.0,3215.453,-1.048,69936258.0
20101223,2855.22,-0.7881,89002488.0,3188.607,-0.8349,61315847.0
20101224,2835.157,-0.7027,81216848.0,3162.955,-0.8045,55137767.0
20101227,2781.402,-1.896,97807278.0,3099.709,-1.9996,70017107.0
20101228,2732.99,-1.7406,84332632.0,3044.931,-1.7672,56325749.0
20101229,2751.527,0.6783,63941278.0,3061.83,0.555,45192775.0
20101230,2759.575,0.2925,73172046.0,3064.098,0.0741,54281429.0
20101231,2808.077,1.7576,83350214.0,3128.261,2.094,62566078.0
20110104,2852.648,1.5872,110072791.0,3189.682,1.9634,85410440.0
20110105,2838.593,-0.4927,104415282.0,3175.662,-0.4395,79268810.0
20110106,2824.197,-0.5072,84705616.0,3159.643,-0.5044,59681092.0
20110107,2838.801,0.5171,113129568.0,3166.624,0.2209,84093233.0
20110110,2791.809,-1.6553,90780872.0,3108.187,-1.8454,65494406.0
20110111,2804.047,0.4384,80553780.0,3124.922,0.5384,56985917.0
20110112,2821.305,0.6155,79246117.0,3142.337,0.5573,58498518.0
20110113,2827.713,0.2271,74886265.0,3141.284,-0.0335,51936988.0
20110114,2791.344,-1.2862,76753880.0,3091.862,-1.5733,53351439.0
20110117,2706.66,-3.0338,92519113.0,2974.35,-3.8007,66807562.0
20110118,2708.979,0.0857,60377276.0,2977.648,0.1109,42964564.0
20110119,2758.097,1.8132,78493169.0,3044.851,2.2569,56571942.0
20110120,2677.652,-2.9167,86047191.0,2944.713,-3.2888,61046643.0
20110121,2715.294,1.4058,95639038.0,2983.456,1.3157,73102966.0
20110124,2695.72,-0.7209,87920807.0,2954.232,-0.9795,65472545.0
20110125,2677.432,-0.6784,69481412.0,2938.654,-0.5273,48982689.0
20110126,2708.814,1.1721,60750899.0,2978.431,1.3536,43374979.0
20110127,2749.15,1.4891,105569163.0,3026.466,1.6128,82585919.0
20110128,2752.75,0.1309,85427992.0,3036.735,0.3393,63013589.0
20110131,2790.694,1.3784,91502814.0,3076.508,1.3097,67105914.0
20110201,2798.96,0.2962,73350092.0,3077.283,0.0252,49862530.0
20110209,2774.065,-0.8894,87257788.0,3040.949,-1.1807,60394145.0
20110210,2818.163,1.5897,97919763.0,3104.163,2.0788,66603662.0
20110211,2827.328,0.3252,107758171.0,3120.956,0.541,75975553.0
20110214,2899.134,2.5397,154242970.0,3219.143,3.1461,121302331.0
20110215,2899.237,0.0036,152449898.0,3217.671,-0.0457,109554438.0
20110216,2923.896,0.8505,127805697.0,3248.527,0.959,91334283.0
20110217,2926.964,0.1049,130415498.0,3245.907,-0.0807,88964695.0
20110218,2899.792,-0.9283,113775463.0,3211.876,-1.0484,75378684.0
20110221,2932.246,1.1192,118855883.0,3257.908,1.4332,79399776.0
20110222,2855.516,-2.6168,153004622.0,3163.578,-2.8954,107863741.0
20110223,2862.634,0.2493,111083059.0,3174.742,0.3529,71324854.0
20110224,2878.603,0.5578,109772588.0,3190.935,0.5101,66486893.0
20110225,2878.565,-0.0013,100094039.0,3197.617,0.2094,61619275.0
20110228,2905.053,0.9202,118705763.0,3239.559,1.3117,76630663.0
20110301,2918.92,0.4724,136555048.0,3254.893,0.4733,88566954.0
20110302,2913.808,-0.1751,133442258.0,3243.298,-0.3562,80910641.0
20110303,2902.978,-0.3717,150488884.0,3221.718,-0.6654,101219997.0
20110304,2942.306,1.3547,118277241.0,3270.666,1.5193,80013915.0
20110307,2996.211,1.8321,160105884.0,3334.51,1.952,118187197.0
20110308,2999.942,0.1245,126681154.0,3337.457,0.0884,84878655.0
20110309,3002.154,0.0737,124790735.0,3338.858,0.042,78026361.0
20110310,2957.143,-1.4993,123799889.0,3280.259,-1.7551,78212642.0
20110311,2933.796,-0.7895,115994480.0,3247.376,-1.0025,67208335.0
20110314,2937.627,0.1306,116910618.0,3262.92,0.4787,63689783.0
20110315,2896.256,-1.4083,154951951.0,3203.961,-1.8069,96033979.0
20110316,2930.804,1.1929,130777237.0,3248.195,1.3806,78859520.0
20110317,2897.298,-1.1432,137797827.0,3197.1,-1.573,85687114.0
20110318,2906.886,0.3309,100637335.0,3215.685,0.5813,61340161.0
20110321,2909.137,0.0774,96760275.0,3207.11,-0.2667,59105037.0
20110322,2919.142,0.3439,95117457.0,3222.961,0.4942,57248684.0
20110323,2948.477,1.0049,112603475.0,3264.926,1.3021,72077585.0
20110324,2946.706,-0.0601,108955979.0,3251.361,-0.4155,61304244.0
20110325,2977.814,1.0557,136396367.0,3294.484,1.3263,86895979.0
20110328,2984.005,0.2079,156016878.0,3290.571,-0.1188,97684300.0
20110329,2958.077,-0.8689,168543246.0,3257.979,-0.9905,105280164.0
20110330,2955.771,-0.078,126493548.0,3256.08,-0.0583,78336337.0
20110331,2928.111,-0.9358,108935611.0,3223.288,-1.0071,64503880.0
20110401,2967.41,1.3421,99844094.0,3272.729,1.5339,63094722.0
20110406,3001.36,1.1441,141650613.0,3311.067,1.1714,105823674.0
20110407,3007.909,0.2182,124734591.0,3324.419,0.4033,84681762.0
20110408,3030.021,0.7351,114337794.0,3353.358,0.8705,73929210.0
20110411,3022.746,-0.2401,147189576.0,3333.427,-0.5944,104420545.0
20110412,3021.369,-0.0456,145990547.0,3326.771,-0.1997,101938506.0
20110413,3050.398,0.9608,128202655.0,3372.031,1.3605,87036338.0
20110414,3042.635,-0.2545,129487107.0,3353.56,-0.5478,88972241.0
20110415,3050.526,0.2593,128530989.0,3358.944,0.1605,78514874.0
20110418,3057.329,0.223,137488739.0,3359.438,0.0147,86582624.0
20110419,2999.041,-1.9065,141896394.0,3295.812,-1.8939,85106933.0
20110420,3007.037,0.2666,119741657.0,3295.758,-0.0016,72343318.0
20110421,3026.668,0.6528,121510664.0,3317.367,0.6557,73240424.0
20110422,3010.517,-0.5336,118525613.0,3299.942,-0.5253,67171455.0
20110425,2964.951,-1.5136,117316622.0,3249.574,-1.5263,74421829.0
20110426,2938.981,-0.8759,95154819.0,3230.96,-0.5728,59096417.0
20110427,2925.408,-0.4618,105492475.0,3209.503,-0.6641,62443567.0
20110428,2887.044,-1.3114,105230875.0,3161.776,-1.4871,65050235.0
20110429,2911.511,0.8475,87534255.0,3192.723,0.9788,53683065.0
20110503,2932.188,0.7102,96402722.0,3211.132,0.5766,54998910.0
20110504,2866.017,-2.2567,111481131.0,3129.028,-2.5569,66716340.0
20110505,2872.404,0.2229,91084427.0,3126.117,-0.093,52567747.0
20110506,2863.886,-0.2965,91063909.0,3121.396,-0.151,55352186.0
20110509,2872.46,0.2994,81576155.0,3129.759,0.2679,46027404.0
20110510,2890.634,0.6327,81297176.0,3153.221,0.7496,40932995.0
20110511,2883.42,-0.2496,92477122.0,3145.085,-0.258,47688533.0
20110512,2844.083,-1.3642,100240961.0,3101.603,-1.3825,48799501.0
20110513,2871.031,0.9475,93238815.0,3128.093,0.8541,46895951.0
20110516,2849.067,-0.765,84648251.0,3100.463,-0.8833,45194319.0
20110517,2852.773,0.1301,94819847.0,3116.028,0.502,51203731.0
20110518,2872.771,0.701,76826970.0,3139.379,0.7494,39641768.0
20110519,2859.574,-0.4594,76994538.0,3120.639,-0.5969,43110782.0
20110520,2858.459,-0.039,70743786.0,3121.596,0.0307,38468012.0
20110523,2774.569,-2.9348,98622045.0,3022.98,-3.1592,55902472.0
20110524,2767.056,-0.2708,74852898.0,3026.223,0.1073,41608944.0
20110525,2741.741,-0.9149,74406534.0,2990.343,-1.1856,39289704.0
20110526,2736.527,-0.1902,78741315.0,2978.381,-0.4,37003747.0
20110527,2709.947,-0.9713,82521052.0,2963.308,-0.5061,42770905.0
20110530,2706.361,-0.1323,65174388.0,2954.506,-0.297,34671160.0
20110531,2743.472,1.3713,67900383.0,3001.556,1.5925,39689399.0
20110601,2743.572,0.0036,68555501.0,3004.173,0.0872,38419327.0
20110602,2705.181,-1.3993,86021158.0,2955.705,-1.6134,52617867.0
20110603,2728.02,0.8443,67983945.0,2986.349,1.0368,39076164.0
20110607,2744.3,0.5968,65021293.0,3004.262,0.5998,36852332.0
20110608,2750.288,0.2182,74294661.0,3008.652,0.1461,42908758.0
20110609,2703.345,-1.7068,83469268.0,2951.889,-1.8867,47496636.0
20110610,2705.143,0.0665,73400294.0,2961.932,0.3402,42201882.0
20110613,2700.379,-0.1761,63069459.0,2950.348,-0.3911,38351668.0
20110614,2730.04,1.0984,83097514.0,2993.559,1.4646,55982815.0
20110615,2705.431,-0.9014,74856945.0,2963.119,-1.0168,44390852.0
20110616,2664.283,-1.5209,70927870.0,2917.578,-1.5369,41135482.0
20110617,2642.818,-0.8057,64442633.0,2892.157,-0.8713,41176530.0
20110620,2621.253,-0.816,60059864.0,2874.896,-0.5968,37991982.0
20110621,2646.483,0.9625,64821871.0,2909.073,1.1888,42038923.0
20110622,2649.321,0.1072,58313802.0,2908.582,-0.0169,37318802.0
20110623,2688.249,1.4694,73772688.0,2957.629,1.6863,45941117.0
20110624,2746.211,2.1561,125773628.0,3027.47,2.3614,85459240.0
20110627,2758.23,0.4377,101601018.0,3036.491,0.298,65615771.0
20110628,2759.202,0.0352,88277450.0,3041.734,0.1727,55766254.0
20110629,2728.483,-1.1133,88224197.0,3000.169,-1.3665,53476848.0
20110630,2762.076,1.2312,90967124.0,3044.089,1.4639,62502549.0
20110701,2759.362,-0.0983,92072878.0,3049.745,0.1858,56766653.0
20110704,2812.818,1.9373,121962260.0,3121.98,2.3686,80464031.0
20110705,2816.355,0.1257,110124224.0,3122.5,0.0167,67763335.0
20110706,2810.479,-0.2086,103104393.0,3113.712,-0.2814,61555807.0
20110707,2794.267,-0.5768,116512143.0,3101.68,-0.3864,71810360.0
20110708,2797.774,0.1255,86211609.0,3109.183,0.2419,51282593.0
20110711,2802.692,0.1758,86063595.0,3113.206,0.1294,47920660.0
20110712,2754.582,-1.7166,96674475.0,3056.905,-1.8085,57107984.0
20110713,2795.476,1.4846,91929128.0,3106.247,1.6141,54114367.0
20110714,2810.444,0.5354,104502080.0,3115.745,0.3058,60314935.0
20110715,2820.169,0.346,107470064.0,3128.889,0.4219,61550322.0
20110718,2816.688,-0.1234,108108623.0,3122.6,-0.201,60691311.0
20110719,2796.983,-0.6996,92740884.0,3095.125,-0.8799,53388709.0
20110720,2794.205,-0.0993,84030616.0,3091.567,-0.115,44118331.0
20110721,2765.894,-1.0132,81760582.0,3059.139,-1.0489,44084691.0
20110722,2770.79,0.177,70211837.0,3067.985,0.2892,37257255.0
20110725,2688.746,-2.961,111242249.0,2968.289,-3.2496,67180996.0
20110726,2703.026,0.5311,72881454.0,2977.766,0.3193,43515457.0
20110727,2723.492,0.7572,80407781.0,3000.052,0.7484,48385612.0
20110728,2708.777,-0.5403,78474915.0,2981.002,-0.635,48138984.0
20110729,2701.729,-0.2602,75471655.0,2972.079,-0.2993,46298253.0
20110801,2703.783,0.076,59000711.0,2977.721,0.1898,33886949.0
20110802,2679.259,-0.907,69993181.0,2956.383,-0.7166,38978357.0
20110803,2678.485,-0.0289,63981610.0,2954.87,-0.0512,38668362.0
20110804,2684.039,0.2074,58872111.0,2960.309,0.1841,32985719.0
20110805,2626.423,-2.1466,78571833.0,2897.417,-2.1245,49316854.0
20110808,2526.816,-3.7925,110302496.0,2793.897,-3.5728,71517766.0
20110809,2526.07,-0.0295,103723892.0,2798.19,0.1537,69842676.0
20110810,2549.176,0.9147,100369343.0,2824.12,0.9267,58659312.0
20110811,2581.508,1.2683,95597265.0,2866.924,1.5157,58997689.0
20110812,2593.173,0.4519,97171206.0,2875.365,0.2944,57197406.0
20110815,2626.77,1.2956,88676842.0,2917.883,1.4787,59875476.0
20110816,2608.166,-0.7082,85226861.0,2897.581,-0.6958,50962681.0
20110817,2601.261,-0.2647,70109146.0,2886.013,-0.3992,39178179.0
20110818,2559.472,-1.6065,70989277.0,2834.254,-1.7934,40768883.0
20110819,2534.358,-0.9812,70606801.0,2807.664,-0.9382,43259650.0
20110822,2515.863,-0.7298,61214429.0,2777.787,-1.0641,34209685.0
20110823,2554.019,1.5166,60944193.0,2821.003,1.5558,32620514.0
20110824,2541.091,-0.5062,65462469.0,2810.016,-0.3895,35301565.0
20110825,2615.261,2.9188,104537978.0,2903.837,3.3388,72216845.0
20110826,2612.188,-0.1175,77850450.0,2901.216,-0.0903,45604102.0
20110829,2576.413,-1.3695,73696095.0,2852.809,-1.6685,44267850.0
20110830,2566.595,-0.3811,75910686.0,2841.74,-0.388,43137872.0
20110831,2567.34,0.029,59169720.0,2846.776,0.1772,32107899.0
20110901,2556.042,-0.4401,57290927.0,2834.535,-0.43,30118702.0
20110902,2528.28,-1.0861,54436581.0,2803.854,-1.0824,29317116.0
20110905,2478.739,-1.9595,55031066.0,2743.817,-2.1412,32005660.0
20110906,2470.524,-0.3314,49223173.0,2723.303,-0.7476,29713982.0
20110907,2516.09,1.8444,59665860.0,2779.09,2.0485,33265381.0
20110908,2498.943,-0.6815,55271952.0,2756.105,-0.8271,26838735.0
20110909,2497.753,-0.0476,51253380.0,2751.095,-0.1818,27073503.0
20110913,2471.305,-1.0589,49930919.0,2720.283,-1.12,26713764.0
20110914,2484.827,0.5472,54065977.0,2733.108,0.4715,30424780.0
20110915,2479.055,-0.2323,56003688.0,2729.051,-0.1484,31171925.0
20110916,2482.343,0.1326,47986854.0,2733.987,0.1809,27555932.0
20110919,2437.795,-1.7946,48746822.0,2679.27,-2.0014,29090941.0
20110920,2447.755,0.4086,46265892.0,2689.845,0.3947,25598681.0
20110921,2512.963,2.664,86689276.0,2771.011,3.0175,56194171.0
20110922,2443.057,-2.7818,74695409.0,2685.688,-3.0791,47102660.0
20110923,2433.159,-0.4051,67302693.0,2669.478,-0.6036,42592224.0
20110926,2393.183,-1.643,57425042.0,2610.919,-2.1936,39175124.0
20110927,2415.054,0.9139,55231432.0,2637.879,1.0326,35021974.0
20110928,2392.062,-0.952,55758447.0,2610.59,-1.0345,34169555.0
20110929,2365.343,-1.117,59191239.0,2588.185,-0.8582,37093593.0
20110930,2359.22,-0.2589,48818372.0,2581.351,-0.264,32050822.0
20111010,2344.787,-0.6118,41745306.0,2557.082,-0.9402,28325122.0
20111011,2348.516,0.159,63975806.0,2551.994,-0.199,45029848.0
